record_type,id,branch_name,city,customer_id,date,rating,comment,tags,sentiment,overall_sentiment,branch_sentiment,overall_score,total_reviews,positive_feedback,neutral_feedback,negative_feedback,top_performer_branch,top_performer_score,needs_improvement_branch,needs_improvement_score,city_score,month,monthly_score
review,373.0,BPI SM Southmall Branch,Bpi,#N373,2025-08-14,76.0,POOR!!! SLOW BPI AND THEY HAVE NO MANNERS WITH THEIR CUSTOMERS I WILL NEVER GET A CARD HERE AGAIN! You are hot headed,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,374.0,BPI SM Southmall Branch,Bpi,#N374,2025-08-06,78.0,"I've called Customer Service several times! Then no one answers or if someone answers when the call is transferred even if you wait 5 mins, nothing!!! When you email, there's an auto reply! So what ab...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,375.0,BPI SM Southmall Branch,Bpi,#N375,2025-08-14,73.0,"If only I could give a negative star rating, this branch deserves it. Very slow to assist customers. I regret opening an account in this branch.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,376.0,BPI SM Southmall Branch,Bpi,#N376,2025-08-13,90.0,"The guards are awful. Incompetent staff, don't know their products. The contact number is useless, no one answers.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,377.0,BPI SM Southmall Branch,Bpi,#N377,2025-08-03,72.0,Their system to assist customers is fine. There are just too many people and it's crowded. I wish they had a bigger space.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,378.0,BPI SM Southmall Branch,Bpi,#N378,2025-08-04,91.0,"They are super accomodating, the teller is still smart, the processing is super fast, kudos to the employees, thank you so much!","Fast Service, Professional Staff",Positive,Neutral,Neutral,,,,,,,,,,,,
review,379.0,BPI SM Southmall Branch,Bpi,#N379,2025-08-13,77.0,Your service is worthless! The guards are also rude! Does not know how to assist customers!!! 😡😡😡 …,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,380.0,BPI SM Southmall Branch,Bpi,#N380,2025-08-08,31.0,It's so slow. Just going to the ATM and it took me 2.5 hours.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,381.0,BPI SM Southmall Branch,Bpi,#N381,2025-08-12,26.0,Service duration one transaction will take an hour!!,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,382.0,BPI SM Southmall Branch,Bpi,#N382,2025-08-10,35.0,Are you open on Saturday?,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,383.0,BPI SM Southmall Branch,Bpi,#N383,2025-08-21,75.0,Ugly,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,384.0,BPI SM Southmall Branch,Bpi,#N384,2025-08-02,23.0,Too slow!!!,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,385.0,BPI SM Southmall Branch,Bpi,#N385,2025-08-05,44.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,386.0,BPI SM Southmall Branch,Bpi,#N386,2025-07-29,31.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,387.0,BPI SM Southmall Branch,Bpi,#N387,2025-08-02,21.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,388.0,BPI SM Southmall Branch,Bpi,#N388,2025-08-02,22.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,389.0,BPI SM Southmall Branch,Bpi,#N389,2025-08-13,28.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,390.0,BPI SM Southmall Branch,Bpi,#N390,2025-07-24,82.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,391.0,BPI SM Southmall Branch,Bpi,#N391,2025-08-10,40.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,392.0,BPI SM Southmall Branch,Bpi,#N392,2025-08-06,64.0,No review text provided,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,393.0,BPI SM Southmall Branch,Bpi,#N393,2025-08-16,24.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,394.0,BPI Zapote,Bpi,#N394,2025-08-15,92.0,"Bad experience.
Actually, the worst. …",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,395.0,BPI Zapote,Bpi,#N395,2025-08-07,86.0,Palakasan system? Priority number not followed? What kind of bank is this if you accomodate so called vip clients?? Poor service. Tsk tsk tska,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,396.0,BPI Zapote,Bpi,#N396,2025-08-10,82.0,"All the phone numbers provided online aren’t available, some of them are just ringing, worst BPI branch I’ve ever been, the manager named herself as Leni Hernandez seems arrogant and not customer frie...",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,397.0,BPI Zapote,Bpi,#N397,2025-08-16,89.0,Very very poor service not even notifying customer that they having problems on their service. Bad bad bad 😠😠😠  They always comes and go inside their counters.😠😠😠 .... …,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,398.0,BPI Zapote,Bpi,#N398,2025-07-27,76.0,"Fast, quick service, the most courteous customer service personel, with a smile and provides more than what i need.","Fast Service, Professional Staff",Positive,Neutral,Positive,,,,,,,,,,,,
review,399.0,BPI Zapote,Bpi,#N399,2025-07-30,32.0,"Slow service, only one counter is servicing.",Issues,Negative,Neutral,Positive,,,,,,,,,,,,
review,400.0,BPI Zapote,Bpi,#N400,2025-08-07,29.0,They need to open more counters.,Issues,Negative,Neutral,Positive,,,,,,,,,,,,
review,401.0,BPI Zapote,Bpi,#N401,2025-08-02,39.0,Slow service,Issues,Negative,Neutral,Positive,,,,,,,,,,,,
review,402.0,BPI Zapote,Bpi,#N402,2025-08-06,94.0,"Your service is very slow. It's been an hour since your turn. How come you only have one teller? Waste of time waiting instead of being productive that day, time was wasted waiting.",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,403.0,BPI Zapote,Bpi,#N403,2025-07-30,75.0,"Poor service.
Very slow. Priorities not even priorities really.
If there is a different word for poor service this is very sample. It doesn't even deserve one star.

**Many people at the counter but s...",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,404.0,BPI Zapote,Bpi,#N404,2025-07-27,74.0,"I've been here, the aircon is cold 😆 all the staff are accommodating even I have multiple requests. Recommendable service! 👏 …",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,405.0,BPI Zapote,Bpi,#N405,2025-08-14,71.0,Your update is wrong. It's already closed at 3pm.,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,406.0,BPI Zapote,Bpi,#N406,2025-07-29,78.0,SUPER LONG,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,407.0,BPI Zapote,Bpi,#N407,2025-08-21,23.0,No review text provided,Issues,Negative,Neutral,Positive,,,,,,,,,,,,
review,408.0,BPI Zapote,Bpi,#N408,2025-08-13,72.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,409.0,BPI Zapote,Bpi,#N409,2025-07-24,85.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,410.0,BPI Zapote,Bpi,#N410,2025-07-24,76.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,411.0,BPI Zapote,Bpi,#N411,2025-08-19,94.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,412.0,BPI Zapote,Bpi,#N412,2025-08-08,84.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,413.0,BPI Zapote,Bpi,#N413,2025-08-07,75.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,414.0,BPI Zapote,Bpi,#N414,2025-08-04,85.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,415.0,BPI Alfaro Branch,Bpi,#N415,2025-08-06,82.0,Always 1 teller at this branch and around 10 clients already waiting for their turn. One of the worst BPI branch in Makati. Had to wait more than 30 minutes before deciding to go to the other branch w...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,416.0,BPI Alfaro Branch,Bpi,#N416,2025-08-12,94.0,Must be the worst branch in Makati. Always 1 teller manning the booth. You’re lucky if you can deposit your money in 30mins. Seems like they really don’t care about their customers. Horrible,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,417.0,BPI Alfaro Branch,Bpi,#N417,2025-08-06,36.0,Teller do not provide proper expectations.  Assisting other customers even if they still have one customer on the counter. Should finish one transaction at a time.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,418.0,BPI Alfaro Branch,Bpi,#N418,2025-08-06,43.0,The new staff seemed absent-minded and works very slow. please improve. i liked this branch last year 2015 because they were very helpful and attentive but now.. i don't know..frustrating.. sorry,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,419.0,BPI Alfaro Branch,Bpi,#N419,2025-08-13,52.0,Same old BPI look. But very quiet and not so crowdy,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,420.0,BPI Alfaro Branch,Bpi,#N420,2025-08-09,20.0,Information is misleading. That is BPI Salcedo Alfaro. Please makr your entries accurate. Thanks.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,421.0,BPI Alfaro Branch,Bpi,#N421,2025-08-11,81.0,land line is always busy. Been trying to call for more than 3 hours now.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,422.0,BPI Alfaro Branch,Bpi,#N422,2025-07-28,39.0,"Please help me fix my online banking, access is locked because I need it to be opened so I can use it for the allotment.",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,423.0,BPI Alfaro Branch,Bpi,#N423,2025-08-09,70.0,"Bad experience, bad customer service. Attitude of the guard at the door. I felt uncomfortable. Just go to another branch, it's really the worst branch.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,424.0,BPI Alfaro Branch,Bpi,#N424,2025-07-25,89.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,425.0,BPI Alfaro Branch,Bpi,#N425,2025-07-25,86.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,426.0,BPI Alfaro Branch,Bpi,#N426,2025-08-17,70.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,427.0,BPI Alfaro Branch,Bpi,#N427,2025-08-08,79.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,428.0,BPI Alfaro Branch,Bpi,#N428,2025-08-05,38.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,429.0,BPI Ayala 6750 Branch,Bpi,#N429,2025-08-09,95.0,"CAM has no TID (I looked at the keypad, on top, at the sides, in front--didn't find anything...did I look at the wrong places?), accepted the card & cash, went idle 1-2 minutes, spit my card out, and ...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,430.0,BPI Ayala 6750 Branch,Bpi,#N430,2025-08-15,79.0,Ginny was awesome.  She knew what had to be done. Quick and efficient.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,431.0,BPI Ayala 6750 Branch,Bpi,#N431,2025-08-13,65.0,Generally slower customer service compared to other BPI branches,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,432.0,BPI Ayala 6750 Branch,Bpi,#N432,2025-08-21,38.0,Very slow,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,433.0,BPI Ayala 6750 Branch,Bpi,#N433,2025-08-01,34.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,434.0,BPI Ayala 6750 Branch,Bpi,#N434,2025-08-18,73.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,435.0,BPI Ayala 6750 Branch,Bpi,#N435,2025-08-04,74.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,436.0,BPI Ayala 6750 Branch,Bpi,#N436,2025-08-12,33.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,437.0,BPI Ayala 6750 Branch,Bpi,#N437,2025-08-17,23.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,438.0,BPI Ayala 6750 Branch,Bpi,#N438,2025-07-27,28.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,439.0,BPI Ayala Avenue SGV Branch,Bpi,#N439,2025-08-19,89.0,One of the worst BPI branches I have ever encountered. Their staff won't accommodate customers; they just keep talking and gossiping. I don't know why they have a queuing system even though they are n...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,440.0,BPI Ayala Avenue SGV Branch,Bpi,#N440,2025-07-27,23.0,"The map and photos are pointing to BPI Ayala East Branch this is incorrect, BPI SGV Branch is located in front of old PSE building...",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,441.0,BPI Ayala Avenue SGV Branch,Bpi,#N441,2025-07-24,79.0,Very inefficient and not able to meet their own SLAs,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,442.0,BPI Ayala Avenue SGV Branch,Bpi,#N442,2025-08-15,31.0,Slow customer service,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,443.0,BPI Ayala Avenue SGV Branch,Bpi,#N443,2025-08-19,70.0,Very accessible,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,444.0,BPI Ayala Avenue SGV Branch,Bpi,#N444,2025-08-12,76.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,445.0,BPI Ayala Avenue SGV Branch,Bpi,#N445,2025-08-12,30.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,446.0,BPI Ayala Avenue SGV Branch,Bpi,#N446,2025-08-12,35.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,447.0,BPI Ayala Avenue SGV Branch,Bpi,#N447,2025-08-18,76.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,448.0,BPI Ayala Avenue SGV Branch,Bpi,#N448,2025-08-17,81.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,449.0,BPI Ayala Columns Branch,Bpi,#N449,2025-08-18,84.0,"Probably the best branch, primarily due to it's branch manager being very attentive to it's client. The branch manager would even accomodate us outside of banking hours.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,450.0,BPI Ayala Columns Branch,Bpi,#N450,2025-07-24,32.0,Very small bank and very slow transactions. Up to 10 persons would wait at a single time. I'd suggest go to other branch for deposits.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,451.0,BPI Ayala Columns Branch,Bpi,#N451,2025-08-18,82.0,"Handles transactions slowly. If you value your time, go to a different BPI branch.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,452.0,BPI Ayala East Branch,Bpi,#N452,2025-08-07,90.0,"Amazing place for meditation. You will not do anything except waiting, waiting, waiting. Dont get frustrated because they have only 2 counters opened for transactions in THE buisness district of the P...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,453.0,BPI Ayala East Branch,Bpi,#N453,2025-08-04,93.0,Slowest branch Bank of BPI One of the worst bank in PH.. lucky them no zero stars,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,454.0,BPI Ayala East Branch,Bpi,#N454,2025-08-02,39.0,"Outside of deposits, other services are too slow.",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,455.0,BPI Ayala East Branch,Bpi,#N455,2025-08-19,85.0,"Extremely disappointed, very frustrating service. Disorganized and has a poor facility. Despite of its classy modern interior designs. …",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,456.0,BPI Ayala East Branch,Bpi,#N456,2025-07-26,70.0,Slowest BPI branch ever they and don’t do anything about it. It has been happening for yearS. They don’t care if you are in line for hours. Don’t waste your time here!,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,457.0,BPI Ayala East Branch,Bpi,#N457,2025-08-09,33.0,"This bank is very slow and serves I been waiting for just to calm my atm card for 2 hours
Before that I was waiting also for 3 hours 👎🏻👎🏻👎🏻👎🏻 …",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,458.0,BPI Ayala East Branch,Bpi,#N458,2025-08-12,82.0,Does not answer calls nor respond to BPI interbranch emails. The officers in this branch are probably untrained.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,459.0,BPI Ayala East Branch,Bpi,#N459,2025-08-15,21.0,Super slow service. Waited 1 hour for a simple deposit.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,460.0,BPI Ayala East Branch,Bpi,#N460,2025-08-10,28.0,"Disorganized. If the tellers are going to accommodate everyone who comes near them, what's the use of the number system then?",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,461.0,BPI Ayala East Branch,Bpi,#N461,2025-08-18,26.0,There's so many tellers but only one teller is functioning. That's why there's a lot of customers waiting to be call.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,462.0,BPI Ayala East Branch,Bpi,#N462,2025-08-05,82.0,Customer service waiting time was almost 2 hours. Worst branch I've ever been to.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,463.0,BPI Ayala East Branch,Bpi,#N463,2025-08-15,74.0,Worst customer service. Mas mabagal pa sa government office. 1 customer every 1 hour. This is the worst branch of BPI,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,464.0,BPI Ayala East Branch,Bpi,#N464,2025-08-14,73.0,Incompetent teller. Slow service,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,465.0,BPI Ayala East Branch,Bpi,#N465,2025-08-10,44.0,Been calling thousand times on their landline numbers but no one's answering!,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
